"","state","poll_id","BidenPoll","TrumpPoll","days_to_election","fte_grade","sample_size","BidenResult","TrumpResult","EV","stateid"
"1424","Nevada",72861,48.4,49.1,3,"A-",1024,50.1,47.7,6,"NV"
"1425","Nevada",71910,50,49,37,"C",2967,50.1,47.7,6,"NV"
"1426","Nevada",72827,49,49,14,"C",2366,50.1,47.7,6,"NV"
"1427","Nevada",69994,49,48,41,"B",750,50.1,47.7,6,"NV"
"1428","Nevada",72542,49,49,16,"C",2247,50.1,47.7,6,"NV"
"1429","Nevada",72341,49.4,47.1,6,"A-",1024,50.1,47.7,6,"NV"
"1430","Nevada",69977,47,43,49,"B/C",800,50.1,47.7,6,"NV"
"1431","Nevada",72049,49,43,11,"A+",809,50.1,47.7,6,"NV"
"1432","Nevada",70363,51.84,46.36,94,"C",998,50.1,47.7,6,"NV"
"1433","Nevada",69960,50,40,44,"A",810,50.1,47.7,6,"NV"
"1434","Nevada",71124,52,47,47,"C",1994,50.1,47.7,6,"NV"
"1435","Nevada",72441,50,48,17,"C",2047,50.1,47.7,6,"NV"
"1436","Nevada",70464,51.4,47.34,148,"C",609,50.1,47.7,6,"NV"
"1437","Nevada",71537,52,43,17,"B-",712,50.1,47.7,6,"NV"
"1438","Nevada",72037,50,41,18,"B/C",802,50.1,47.7,6,"NV"
"1439","Nevada",71484,51,48,42,"C",2549,50.1,47.7,6,"NV"
"1440","New Hampshire",71846,55,43,39,"C",1605,52.7,45.4,4,"NH"
"1441","New Hampshire",72262,55,44,33,"C",1791,52.7,45.4,4,"NH"
"1442","New Hampshire",70112,53.1,45.3,34,"A-",700,52.7,45.4,4,"NH"
"1443","New Hampshire",70366,59.26,39.19,94,"C",444,52.7,45.4,4,"NH"
"1444","New Hampshire",72444,52,47,17,"C",973,52.7,45.4,4,"NH"
"1445","New Hampshire",72233,52,44,11,"A/B",1018,52.7,45.4,4,"NH"
"1446","New Hampshire",70051,56,42,41,"B",850,52.7,45.4,4,"NH"
"1447","New Hampshire",70066,53,44,40,"B-",972,52.7,45.4,4,"NH"
"1448","New Hampshire",72365,53,46,18,"C",986,52.7,45.4,4,"NH"
"1449","New Hampshire",71320,58,41,45,"C",1330,52.7,45.4,4,"NH"
"1450","New Hampshire",72545,52,47,16,"C",982,52.7,45.4,4,"NH"
"1451","New Hampshire",68141,51,43,80,"A/B",1042,52.7,45.4,4,"NH"
"1452","New Hampshire",70315,54.25,43.38,63,"C",637,52.7,45.4,4,"NH"
"1453","New Hampshire",70416,59.05,39.17,125,"C",574,52.7,45.4,4,"NH"
"1454","New Hampshire",72230,53,45,10,"B-",864,52.7,45.4,4,"NH"
"1455","New Hampshire",71262,57,42,45,"C",1301,52.7,45.4,4,"NH"
"1456","New Hampshire",71913,55,43,37,"C",1599,52.7,45.4,4,"NH"
"1457","New Hampshire",67827,53,40,110,"B-",1893,52.7,45.4,4,"NH"
"1458","New Hampshire",71201,55,43,46,"C",1214,52.7,45.4,4,"NH"
"1459","New Hampshire",72226,58,39,8,"C+",600,52.7,45.4,4,"NH"
"1460","New Hampshire",71998,55,43,36,"C",1629,52.7,45.4,4,"NH"
"1461","New Hampshire",71402,57,41,43,"C",1364,52.7,45.4,4,"NH"
"1462","New Hampshire",67828,52,39,138,"B-",936,52.7,45.4,4,"NH"
"1463","New Hampshire",71127,55,44,47,"C",1153,52.7,45.4,4,"NH"
"1464","New Hampshire",67829,44,46,173,"B-",790,52.7,45.4,4,"NH"
"1465","New Hampshire",70600,53,44,39,"C+",600,52.7,45.4,4,"NH"
"1466","New Hampshire",70978,51,40.8,26,"B+",500,52.7,45.4,4,"NH"
"1467","New Hampshire",70953,54,44,49,"C",1004,52.7,45.4,4,"NH"
"1468","New Hampshire",70045,53,44,47,"B+",657,52.7,45.4,4,"NH"
"1469","New Hampshire",66852,49,42,143,"A/B",1072,52.7,45.4,4,"NH"
"1470","New Hampshire",71702,56,42,40,"C",1508,52.7,45.4,4,"NH"
"1471","New Hampshire",72208,53,43,18,"B+",757,52.7,45.4,4,"NH"
"1472","New Hampshire",71033,55,44,48,"C",1098,52.7,45.4,4,"NH"
"1473","New Hampshire",71785,56,43,40,"C",1563,52.7,45.4,4,"NH"
"1474","New Hampshire",69418,45,42,56,"A+",445,52.7,45.4,4,"NH"
"1475","New Hampshire",70687,53,41,33,"A/B",1147,52.7,45.4,4,"NH"
"1476","New Hampshire",71589,57,42,41,"C",1448,52.7,45.4,4,"NH"
"1477","New Hampshire",70467,56.41,42.72,148,"C",191,52.7,45.4,4,"NH"
"1478","New Hampshire",72683,53,46,14,"C",910,52.7,45.4,4,"NH"
"1479","New Hampshire",70787,55,43,25,"B-",899,52.7,45.4,4,"NH"
"1480","New Hampshire",71487,57,41,43,"C",1410,52.7,45.4,4,"NH"
"1481","New Hampshire",72108,56,43,34,"C",1708,52.7,45.4,4,"NH"
"1482","New Hampshire",72830,54,45,14,"C",1013,52.7,45.4,4,"NH"
"1483","New Jersey",72443,60,38,17,"C",3688,57.3,41.4,14,"NJ"
"1484","New Jersey",72205,61,37,16,"B/C",972,57.3,41.4,14,"NJ"
"1485","New Jersey",71401,61,36,43,"C",4990,57.3,41.4,14,"NJ"
"1486","New Jersey",70702,52,35,34,"A/B",582,57.3,41.4,14,"NJ"
"1487","New Jersey",70314,60.33,35.75,63,"C",2952,57.3,41.4,14,"NJ"
"1488","New Jersey",72544,60,38,16,"C",3697,57.3,41.4,14,"NJ"
"1489","New Jersey",71200,61,36,46,"C",4566,57.3,41.4,14,"NJ"
"1490","New Jersey",70365,58.18,38.28,94,"C",2309,57.3,41.4,14,"NJ"
"1491","New Jersey",72771,58.9,40,7,"C",324,57.3,41.4,14,"NJ"
"1492","New Jersey",72261,60,37,33,"C",6472,57.3,41.4,14,"NJ"
"1493","New Jersey",70466,61.81,34.22,148,"C",1110,57.3,41.4,14,"NJ"
"1494","New Jersey",71126,60,36,47,"C",4272,57.3,41.4,14,"NJ"
"1495","New Jersey",71784,61,36,39,"C",5811,57.3,41.4,14,"NJ"
"1496","New Jersey",71176,56.3,35.8,27,"A/B",721,57.3,41.4,14,"NJ"
"1497","New Jersey",71588,61,36,41,"C",5303,57.3,41.4,14,"NJ"
"1498","New Jersey",72304,61.8,37.7,11,"C",386,57.3,41.4,14,"NJ"
"1499","New Jersey",70415,62.25,35.56,125,"C",2426,57.3,41.4,14,"NJ"
"1500","New Jersey",71997,60,37,37,"C",6048,57.3,41.4,14,"NJ"
"1501","New Jersey",71845,60,37,38,"C",5944,57.3,41.4,14,"NJ"
"1502","New Jersey",72364,60,38,18,"C",3743,57.3,41.4,14,"NJ"
"1503","New Jersey",72829,59,38,14,"C",3870,57.3,41.4,14,"NJ"
"1504","New Jersey",71032,60,36,48,"C",4032,57.3,41.4,14,"NJ"
"1505","New Jersey",71701,61,36,40,"C",5497,57.3,41.4,14,"NJ"
"1506","New Jersey",72107,60,37,34,"C",6261,57.3,41.4,14,"NJ"
"1507","New Jersey",71261,61,36,45,"C",4817,57.3,41.4,14,"NJ"
"1508","New Jersey",71486,61,36,43,"C",5121,57.3,41.4,14,"NJ"
"1509","New Jersey",68512,57.89,39.63,60,"A-",500,57.3,41.4,14,"NJ"
"1510","New Jersey",71319,61,35,44,"C",4902,57.3,41.4,14,"NJ"
"1511","New Jersey",70954,60,37,49,"C",3893,57.3,41.4,14,"NJ"
"1512","New Jersey",72682,59,39,14,"C",3480,57.3,41.4,14,"NJ"
"1513","New Jersey",71912,60,37,37,"C",5992,57.3,41.4,14,"NJ"
"1514","New Jersey",72626,56,38,3,"B-",450,57.3,41.4,14,"NJ"
"1515","New Mexico",70955,53,46,49,"C",1555,54.3,43.5,5,"NM"
"1516","New Mexico",71400,53,45,43,"C",2026,54.3,43.5,5,"NM"
"1517","New Mexico",71700,53,46,40,"C",2319,54.3,43.5,5,"NM"
"1518","New Mexico",71485,53,46,43,"C",2092,54.3,43.5,5,"NM"
"1519","New Mexico",71844,53,45,38,"C",2519,54.3,43.5,5,"NM"
"1520","New Mexico",70593,53,39,34,"A-",886,54.3,43.5,5,"NM"
"1521","New Mexico",72543,55,43,16,"C",1463,54.3,43.5,5,"NM"
"1522","New Mexico",71125,52,46,47,"C",1701,54.3,43.5,5,"NM"
"1523","New Mexico",70465,50.7,47.98,148,"C",506,54.3,43.5,5,"NM"
"1524","New Mexico",72442,55,43,17,"C",1483,54.3,43.5,5,"NM"
"1525","New Mexico",71996,53,45,36,"C",2584,54.3,43.5,5,"NM"
"1526","New Mexico",72400,54,42,11,"A",1180,54.3,43.5,5,"NM"
"1527","New Mexico",70313,54.23,43.12,63,"C",1015,54.3,43.5,5,"NM"
"1528","New Mexico",70414,49.37,47.85,125,"C",904,54.3,43.5,5,"NM"
"1529","New Mexico",71031,53,45,49,"C",1620,54.3,43.5,5,"NM"
"1530","New Mexico",70364,55.19,42.07,94,"C",1087,54.3,43.5,5,"NM"
"1531","New Mexico",66817,53,39,144,"A-",740,54.3,43.5,5,"NM"
"1532","New Mexico",71587,53,45,41,"C",2160,54.3,43.5,5,"NM"
"1533","New Mexico",72363,56,43,18,"C",1548,54.3,43.5,5,"NM"
"1534","New Mexico",72681,56,42,14,"C",1375,54.3,43.5,5,"NM"
"1535","New Mexico",71783,53,46,39,"C",2431,54.3,43.5,5,"NM"
"1536","New Mexico",72828,56,42,14,"C",1481,54.3,43.5,5,"NM"
"1537","New Mexico",71260,52,47,46,"C",1969,54.3,43.5,5,"NM"
"1538","New Mexico",72260,52,46,33,"C",2719,54.3,43.5,5,"NM"
"1539","New Mexico",71199,53,46,46,"C",1839,54.3,43.5,5,"NM"
"1540","New Mexico",71911,53,45,37,"C",2545,54.3,43.5,5,"NM"
"1541","New Mexico",71528,54,41,20,"B/C",600,54.3,43.5,5,"NM"
"1542","New Mexico",72106,53,45,34,"C",2659,54.3,43.5,5,"NM"
"1543","New Mexico",71318,53,46,44,"C",2001,54.3,43.5,5,"NM"
"1544","New Mexico",68491,54,39,69,"A",1123,54.3,43.5,5,"NM"
"1545","New York",70311,63.66,32.87,63,"C",10007,60.9,37.7,29,"NY"
"1546","New York",70463,64.58,32.02,148,"C",4555,60.9,37.7,29,"NY"
"1547","New York",71698,65,32,40,"C",9873,60.9,37.7,29,"NY"
"1548","New York",70957,64,33,49,"C",9405,60.9,37.7,29,"NY"
"1549","New York",71483,65,33,43,"C",9962,60.9,37.7,29,"NY"
"1550","New York",71842,65,33,39,"C",9721,60.9,37.7,29,"NY"
"1551","New York",72104,64,34,34,"C",9937,60.9,37.7,29,"NY"
"1552","New York",71585,65,33,42,"C",9973,60.9,37.7,29,"NY"
"1553","New York",71781,65,33,40,"C",9813,60.9,37.7,29,"NY"
"1554","New York",71398,65,33,44,"C",9958,60.9,37.7,29,"NY"
"1555","New York",72305,65.4,32.8,11,"C",495,60.9,37.7,29,"NY"
"1556","New York",72258,63,34,33,"C",10220,60.9,37.7,29,"NY"
"1557","New York",71123,64,33,48,"C",9500,60.9,37.7,29,"NY"
"1558","New York",66940,57,32,133,"A",806,60.9,37.7,29,"NY"
"1559","New York",71258,65,33,46,"C",9878,60.9,37.7,29,"NY"
"1560","New York",71197,65,33,47,"C",9675,60.9,37.7,29,"NY"
"1561","New York",72541,63,35,16,"C",5934,60.9,37.7,29,"NY"
"1562","New York",70115,61,29,37,"A",504,60.9,37.7,29,"NY"
"1563","New York",72361,62,35,18,"C",5531,60.9,37.7,29,"NY"
"1564","New York",70362,63.2,33.28,94,"C",9969,60.9,37.7,29,"NY"
"1565","New York",72627,61,33,3,"B-",450,60.9,37.7,29,"NY"
"1566","New York",71909,64,33,38,"C",9750,60.9,37.7,29,"NY"
"1567","New York",70412,63.27,33.47,125,"C",10280,60.9,37.7,29,"NY"
"1568","New York",71029,65,33,48,"C",9406,60.9,37.7,29,"NY"
"1569","New York",66535,57,32,170,"A",796,60.9,37.7,29,"NY"
"1570","New York",68191,63,32,74,"A-",1029,60.9,37.7,29,"NY"
"1571","New York",72826,63,35,14,"C",6548,60.9,37.7,29,"NY"
"1572","New York",72440,63,35,17,"C",5769,60.9,37.7,29,"NY"
"1573","New York",71994,64,33,37,"C",9773,60.9,37.7,29,"NY"
"1574","New York",72679,63,35,14,"C",5830,60.9,37.7,29,"NY"
"1575","New York",71316,65,33,45,"C",9914,60.9,37.7,29,"NY"
"1576","North Carolina",71405,52,46,43,"C",6225,48.6,49.9,15,"NC"
"1577","North Carolina",70958,52,46,49,"C",4912,48.6,49.9,15,"NC"
"1578","North Carolina",69545,47,45,52,"B/C",1092,48.6,49.9,15,"NC"
"1579","North Carolina",71592,52,47,41,"C",6850,48.6,49.9,15,"NC"
"1580","North Carolina",70797,47,45,27,"B-",800,48.6,49.9,15,"NC"
"1581","North Carolina",70990,48,46,27,"B+",500,48.6,49.9,15,"NC"
"1582","North Carolina",70369,49.06,48.56,94,"C",2914,48.6,49.9,15,"NC"
"1583","North Carolina",71070,51,46,23,"B-",1211,48.6,49.9,15,"NC"
"1584","North Carolina",71441,49,48,22,"A+",706,48.6,49.9,15,"NC"
"1585","North Carolina",68006,49.41,50.59,87,"A-",673,48.6,49.9,15,"NC"
"1586","North Carolina",71490,52,46,43,"C",6483,48.6,49.9,15,"NC"
"1587","North Carolina",67586,47.7,48.6,113,"B/C",547,48.6,49.9,15,"NC"
"1588","North Carolina",68548,48,47,66,"B",1592,48.6,49.9,15,"NC"
"1589","North Carolina",72770,52.3,46.4,7,"C",690,48.6,49.9,15,"NC"
"1590","North Carolina",72833,50,48,14,"C",5363,48.6,49.9,15,"NC"
"1591","North Carolina",70318,53.74,43.58,63,"C",3475,48.6,49.9,15,"NC"
"1592","North Carolina",71705,52,46,40,"C",7119,48.6,49.9,15,"NC"
"1593","North Carolina",69442,46.1,47.8,55,"A-",1046,48.6,49.9,15,"NC"
"1594","North Carolina",71643,50,47,23,"B",1904,48.6,49.9,15,"NC"
"1595","North Carolina",70657,51,44,34,"B",1285,48.6,49.9,15,"NC"
"1596","North Carolina",67090,47,46,116,"B-",655,48.6,49.9,15,"NC"
"1597","North Carolina",70780,50,46,26,"A",500,48.6,49.9,15,"NC"
"1598","North Carolina",68295,49,47,74,"B",1567,48.6,49.9,15,"NC"
"1599","North Carolina",72494,47,49,7,"A-",1082,48.6,49.9,15,"NC"
"1600","North Carolina",72447,52,47,17,"C",5280,48.6,49.9,15,"NC"
"1601","North Carolina",67799,46,49,170,"B",1403,48.6,49.9,15,"NC"
"1602","North Carolina",70758,50,46,32,"B",1993,48.6,49.9,15,"NC"
"1603","North Carolina",71130,52,46,48,"C",5387,48.6,49.9,15,"NC"
"1604","North Carolina",72751,49,42,25,"B/C",950,48.6,49.9,15,"NC"
"1605","North Carolina",72059,49,48,13,"B-",647,48.6,49.9,15,"NC"
"1606","North Carolina",70419,49.55,47.84,125,"C",3466,48.6,49.9,15,"NC"
"1607","North Carolina",72418,50,44,11,"C",901,48.6,49.9,15,"NC"
"1608","North Carolina",68014,47,48,88,"B-",491,48.6,49.9,15,"NC"
"1609","North Carolina",70106,50,47,42,"B/C",822,48.6,49.9,15,"NC"
"1610","North Carolina",70707,49,44,30,"B/C",938,48.6,49.9,15,"NC"
"1611","North Carolina",66503,45,43,177,"B/C",859,48.6,49.9,15,"NC"
"1612","North Carolina",70576,50,46,30,"A-",911,48.6,49.9,15,"NC"
"1613","North Carolina",69570,50.81,49.19,48,"A-",717,48.6,49.9,15,"NC"
"1614","North Carolina",70616,47,47,35,"B-",601,48.6,49.9,15,"NC"
"1615","North Carolina",72331,52,46,9,"A",1049,48.6,49.9,15,"NC"
"1616","North Carolina",72729,49,47,5,"B-",473,48.6,49.9,15,"NC"
"1617","North Carolina",67044,50,46,119,"A-",818,48.6,49.9,15,"NC"
"1618","North Carolina",71752,48,44,19,"B",929,48.6,49.9,15,"NC"
"1619","North Carolina",72215,48,45,11,"A+",1034,48.6,49.9,15,"NC"
"1620","North Carolina",68284,49,46,88,"B",1493,48.6,49.9,15,"NC"
"1621","North Carolina",66888,48,46,134,"A-",1157,48.6,49.9,15,"NC"
"1622","North Carolina",69662,47,47,53,"B-",586,48.6,49.9,15,"NC"
"1623","North Carolina",72153,49,46,8,"B",614,48.6,49.9,15,"NC"
"1624","North Carolina",70133,49,47,40,"B-",400,48.6,49.9,15,"NC"
"1625","North Carolina",70470,50.75,47.16,148,"C",1498,48.6,49.9,15,"NC"
"1626","North Carolina",69650,44,45,47,"B/C",612,48.6,49.9,15,"NC"
"1627","North Carolina",69684,48,46,46,"B-",579,48.6,49.9,15,"NC"
"1628","North Carolina",71746,48.1,44,18,"B/C",732,48.6,49.9,15,"NC"
"1629","North Carolina",72265,52,47,33,"C",8720,48.6,49.9,15,"NC"
"1630","North Carolina",69462,49,46,55,"C",893,48.6,49.9,15,"NC"
"1631","North Carolina",71265,52,46,45,"C",5989,48.6,49.9,15,"NC"
"1632","North Carolina",71891,46,48.8,14,"A-",1098,48.6,49.9,15,"NC"
"1633","North Carolina",71662,48,49,14,"B",800,48.6,49.9,15,"NC"
"1634","North Carolina",66959,51,44,130,"B-",468,48.6,49.9,15,"NC"
"1635","North Carolina",67984,47.26,48.36,89,"B",750,48.6,49.9,15,"NC"
"1636","North Carolina",67811,49,46,102,"B-",284,48.6,49.9,15,"NC"
"1637","North Carolina",72326,47,48,6,"B",800,48.6,49.9,15,"NC"
"1638","North Carolina",72397,48,45,10,"B/C",600,48.6,49.9,15,"NC"
"1639","North Carolina",66729,49,45,154,"A-",949,48.6,49.9,15,"NC"
"1640","North Carolina",67834,46.8,48.4,104,"B/C",735,48.6,49.9,15,"NC"
"1641","North Carolina",72515,47.4,47.1,5,"A-",855,48.6,49.9,15,"NC"
"1642","North Carolina",68536,49,47,60,"B-",442,48.6,49.9,15,"NC"
"1643","North Carolina",66721,44,47,161,"B/C",500,48.6,49.9,15,"NC"
"1644","North Carolina",72207,48,48,14,"B+",911,48.6,49.9,15,"NC"
"1645","North Carolina",69504,47.4,43.2,53,"B+",500,48.6,49.9,15,"NC"
"1646","North Carolina",70786,48,48,27,"B-",660,48.6,49.9,15,"NC"
"1647","North Carolina",70607,49,47,32,"B-",396,48.6,49.9,15,"NC"
"1648","North Carolina",68156,44,46,79,"B/C",967,48.6,49.9,15,"NC"
"1649","North Carolina",66855,43,46,139,"B",631,48.6,49.9,15,"NC"
"1650","North Carolina",72001,52,46,37,"C",7766,48.6,49.9,15,"NC"
"1651","North Carolina",67789,49,46,103,"A-",884,48.6,49.9,15,"NC"
"1652","North Carolina",72236,49,48,8,"B+",903,48.6,49.9,15,"NC"
"1653","North Carolina",72610,49.1,48.4,12,"B",1982,48.6,49.9,15,"NC"
"1654","North Carolina",72497,43.6,48,4,"B",450,48.6,49.9,15,"NC"
"1655","North Carolina",72501,47.5,49.5,4,"A",812,48.6,49.9,15,"NC"
"1656","North Carolina",72368,51,47,18,"C",5356,48.6,49.9,15,"NC"
"1657","North Carolina",72635,51,49,4,"B/C",676,48.6,49.9,15,"NC"
"1658","North Carolina",69992,48,46,42,"B+",1213,48.6,49.9,15,"NC"
"1659","North Carolina",72057,51,47,8,"A-",937,48.6,49.9,15,"NC"
"1660","North Carolina",70614,50.4,47.2,32,"B/C",1232,48.6,49.9,15,"NC"
"1661","North Carolina",71788,52,46,39,"C",7271,48.6,49.9,15,"NC"
"1662","North Carolina",72054,48,47,10,"B-",800,48.6,49.9,15,"NC"
"1663","North Carolina",68178,49,46,81,"B",1541,48.6,49.9,15,"NC"
"1664","North Carolina",68307,46.6,48.7,66,"B/C",1101,48.6,49.9,15,"NC"
"1665","North Carolina",72061,48,48,11,"A",627,48.6,49.9,15,"NC"
"1666","North Carolina",71036,52,47,49,"C",5112,48.6,49.9,15,"NC"
"1667","North Carolina",70743,50,45,26,"A",669,48.6,49.9,15,"NC"
"1668","North Carolina",72735,49,47,8,"B/C",1489,48.6,49.9,15,"NC"
"1669","North Carolina",70998,46,42,25,"A+",627,48.6,49.9,15,"NC"
"1670","North Carolina",71161,49.2,49.2,21,"A-",721,48.6,49.9,15,"NC"
"1671","North Carolina",66905,46,40,142,"B/C",902,48.6,49.9,15,"NC"
"1672","North Carolina",66529,46.6,46.8,178,"B/C",500,48.6,49.9,15,"NC"
"1673","North Carolina",71452,50.6,47.4,19,"B/C",1155,48.6,49.9,15,"NC"
"1674","North Carolina",67917,44,40,105,"B-",809,48.6,49.9,15,"NC"
"1675","North Carolina",68207,48,47,74,"B-",560,48.6,49.9,15,"NC"
"1676","North Carolina",71323,52,46,44,"C",6100,48.6,49.9,15,"NC"
"1677","North Carolina",72303,50.2,47.5,11,"C",396,48.6,49.9,15,"NC"
"1678","North Carolina",72183,50.15,43.63,17,"B/C",1000,48.6,49.9,15,"NC"
"1679","North Carolina",67691,47,47,109,"B",1504,48.6,49.9,15,"NC"
"1680","North Carolina",66895,49,40,148,"A+",653,48.6,49.9,15,"NC"
"1681","North Carolina",72659,49,48,7,"B-",707,48.6,49.9,15,"NC"
"1682","North Carolina",67627,45.52,48.96,114,"B/C",700,48.6,49.9,15,"NC"
"1683","North Carolina",71849,52,46,39,"C",7530,48.6,49.9,15,"NC"
"1684","North Carolina",70124,47,45,41,"B/C",1097,48.6,49.9,15,"NC"
"1685","North Carolina",68076,46.5,46.9,83,"B/C",1255,48.6,49.9,15,"NC"
"1686","North Carolina",71522,50,47,18,"B-",521,48.6,49.9,15,"NC"
"1687","North Carolina",66953,45.1,43.8,134,"B/C",1149,48.6,49.9,15,"NC"
"1688","North Carolina",71204,52,46,46,"C",5735,48.6,49.9,15,"NC"
"1689","North Carolina",67937,49,45,102,"B",1170,48.6,49.9,15,"NC"
"1690","North Carolina",72111,51,47,34,"C",8354,48.6,49.9,15,"NC"
"1691","North Carolina",68051,45,44,89,"B/C",600,48.6,49.9,15,"NC"
"1692","North Carolina",68339,50,46,66,"A",804,48.6,49.9,15,"NC"
"1693","North Carolina",67669,51,44,112,"A",882,48.6,49.9,15,"NC"
"1694","North Carolina",71463,49,47,20,"B-",660,48.6,49.9,15,"NC"
"1695","North Carolina",72332,50.32,47.6,7,"B/C",1103,48.6,49.9,15,"NC"
"1696","North Carolina",72521,49,45,35,"B+",1627,48.6,49.9,15,"NC"
"1697","North Carolina",72581,50,48,7,"B",908,48.6,49.9,15,"NC"
"1698","North Carolina",67839,43,42,107,"B/C",919,48.6,49.9,15,"NC"
"1699","North Carolina",70010,45.7,45.4,46,"B/C",705,48.6,49.9,15,"NC"
"1700","North Carolina",71889,51,47,14,"B+",1022,48.6,49.9,15,"NC"
"1701","North Carolina",66509,42,42,175,"B/C",391,48.6,49.9,15,"NC"
"1702","North Carolina",69408,47.94,48.72,57,"B",1000,48.6,49.9,15,"NC"
"1703","North Carolina",72548,52,47,16,"C",5274,48.6,49.9,15,"NC"
"1704","North Carolina",72796,47.2,49.4,7,"A/B",1000,48.6,49.9,15,"NC"
"1705","North Carolina",72321,45.9,48.05,7,"B/C",750,48.6,49.9,15,"NC"
"1706","North Carolina",72750,49,46,24,"B/C",994,48.6,49.9,15,"NC"
"1707","North Carolina",66713,46,45,158,"B-",806,48.6,49.9,15,"NC"
"1708","North Carolina",69525,45,44,53,"A+",653,48.6,49.9,15,"NC"
"1709","North Carolina",66073,49,46,185,"B-",1362,48.6,49.9,15,"NC"
"1710","North Carolina",72139,47,46,12,"B/C",504,48.6,49.9,15,"NC"
"1711","North Carolina",66833,47,45,144,"B-",378,48.6,49.9,15,"NC"
"1712","North Carolina",69444,47,47,54,"A",596,48.6,49.9,15,"NC"
"1713","North Carolina",68464,48,46,66,"A",401,48.6,49.9,15,"NC"
"1714","North Carolina",68523,43,44,65,"B/C",951,48.6,49.9,15,"NC"
"1715","North Carolina",67859,48,44,98,"B+",1129,48.6,49.9,15,"NC"
"1716","North Carolina",66918,47,45,136,"A",1012,48.6,49.9,15,"NC"
"1717","North Carolina",72686,51,47,14,"C",4867,48.6,49.9,15,"NC"
"1718","North Carolina",67985,49,46,96,"A-",934,48.6,49.9,15,"NC"
"1719","North Carolina",66289,43.2,46.1,180,"B/C",1111,48.6,49.9,15,"NC"
"1720","North Carolina",71916,52,46,37,"C",7620,48.6,49.9,15,"NC"
"1721","North Carolina",70044,48,49,46,"B+",921,48.6,49.9,15,"NC"
"1722","North Dakota",72367,38,60,18,"C",399,31.8,65.1,3,"ND"
"1723","North Dakota",70583,37,51,38,"B/C",460,31.8,65.1,3,"ND"
"1724","North Dakota",71203,39,59,46,"C",457,31.8,65.1,3,"ND"
"1725","North Dakota",72547,40,59,16,"C",399,31.8,65.1,3,"ND"
"1726","North Dakota",70959,37,61,50,"C",376,31.8,65.1,3,"ND"
"1727","North Dakota",71404,40,59,43,"C",490,31.8,65.1,3,"ND"
"1728","North Dakota",72110,41,58,34,"C",654,31.8,65.1,3,"ND"
"1729","North Dakota",72264,42,57,33,"C",700,31.8,65.1,3,"ND"
"1730","North Dakota",71704,40,59,41,"C",535,31.8,65.1,3,"ND"
"1731","North Dakota",71035,39,59,49,"C",386,31.8,65.1,3,"ND"
"1732","North Dakota",71591,39,60,41,"C",530,31.8,65.1,3,"ND"
"1733","North Dakota",72685,39,59,14,"C",370,31.8,65.1,3,"ND"
"1734","North Dakota",70469,34.48,64.74,148,"C",88,31.8,65.1,3,"ND"
"1735","North Dakota",71129,38,60,47,"C",414,31.8,65.1,3,"ND"
"1736","North Dakota",72446,38,60,17,"C",398,31.8,65.1,3,"ND"
"1737","North Dakota",70418,36.52,61.7,125,"C",261,31.8,65.1,3,"ND"
"1738","North Dakota",71322,39,60,44,"C",481,31.8,65.1,3,"ND"
"1739","North Dakota",71787,39,60,40,"C",548,31.8,65.1,3,"ND"
"1740","North Dakota",71264,38,60,45,"C",477,31.8,65.1,3,"ND"
"1741","North Dakota",71848,40,59,38,"C",550,31.8,65.1,3,"ND"
"1742","North Dakota",71915,40,59,37,"C",554,31.8,65.1,3,"ND"
"1743","North Dakota",72000,40,59,36,"C",595,31.8,65.1,3,"ND"
"1744","North Dakota",70368,31.64,66.26,94,"C",269,31.8,65.1,3,"ND"
"1745","North Dakota",70317,35.04,62.1,63,"C",249,31.8,65.1,3,"ND"
"1746","North Dakota",72832,39,59,14,"C",402,31.8,65.1,3,"ND"
"1747","North Dakota",71489,40,59,43,"C",511,31.8,65.1,3,"ND"
"1748","North Dakota",70041,37,56,52,"B/C",500,31.8,65.1,3,"ND"
"1749","Ohio",72221,48,43,11,"A-",1186,45.2,53.3,18,"OH"
"1750","Ohio",67800,42,50,170,"B",1720,45.2,53.3,18,"OH"
"1751","Ohio",66889,46,45,138,"A-",1139,45.2,53.3,18,"OH"
"1752","Ohio",68147,47,47,82,"B-",637,45.2,53.3,18,"OH"
"1753","Ohio",70310,47.64,49.69,63,"C",4012,45.2,53.3,18,"OH"
"1754","Ohio",68549,45,50,66,"B",1963,45.2,53.3,18,"OH"
"1755","Ohio",70091,48,46,69,"B/C",500,45.2,53.3,18,"OH"
"1756","Ohio",71101,47,50,26,"B-",586,45.2,53.3,18,"OH"
"1757","Ohio",66725,45,43,157,"A",803,45.2,53.3,18,"OH"
"1758","Ohio",71397,48,50,43,"C",6191,45.2,53.3,18,"OH"
"1759","Ohio",71644,47,49,23,"B",2271,45.2,53.3,18,"OH"
"1760","Ohio",68169,47,46,98,"B/C",1249,45.2,53.3,18,"OH"
"1761","Ohio",68294,45,50,74,"B",1811,45.2,53.3,18,"OH"
"1762","Ohio",71993,47,51,37,"C",7598,45.2,53.3,18,"OH"
"1763","Ohio",72578,48,49,5,"B-",1136,45.2,53.3,18,"OH"
"1764","Ohio",72616,44.4,49.2,4,"A-",1041,45.2,53.3,18,"OH"
"1765","Ohio",71482,48,51,43,"C",6376,45.2,53.3,18,"OH"
