"","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","two_year_recid","compas_decile_score","id"
"605",2,0,30,0,0,1,0,0,7,921
"606",1,0,27,0,0,6,1,1,6,922
"607",2,0,43,0,0,1,0,0,1,923
"608",1,1,59,0,0,0,0,0,1,924
"609",1,0,37,0,0,2,0,0,1,925
"610",2,0,28,0,0,5,0,1,7,926
"611",1,0,38,0,0,0,1,0,1,927
"612",2,0,22,0,0,0,1,1,8,930
"613",3,0,43,0,0,1,0,0,1,932
"614",2,0,25,0,0,4,1,1,5,934
"615",1,0,51,0,0,0,0,0,1,935
"616",3,0,30,0,0,6,1,1,5,937
"617",1,0,29,0,0,2,0,1,2,943
"618",2,0,28,0,0,10,1,0,3,944
"619",2,0,26,0,0,6,0,0,8,945
"620",2,0,55,0,0,9,0,1,3,946
"621",1,1,23,0,0,3,1,0,10,947
"622",2,1,22,0,0,0,0,0,5,948
"623",1,1,19,0,0,2,1,1,10,949
"624",2,0,31,0,0,1,0,0,1,951
"625",2,0,29,0,0,0,0,0,1,953
"626",2,0,61,0,0,15,1,1,6,955
"627",2,0,24,0,0,4,1,1,10,956
"628",3,0,31,0,0,0,0,0,2,958
"629",2,0,20,0,1,4,1,1,9,959
"630",1,0,26,0,0,3,1,1,7,960
"631",1,0,27,0,0,5,0,0,9,962
"632",1,0,25,0,0,1,1,0,5,963
"633",1,0,23,0,2,3,1,1,5,964
"634",2,0,38,0,0,0,1,0,1,965
"635",2,0,27,0,2,18,1,1,9,967
"636",1,1,35,0,0,0,1,1,3,968
"637",6,0,22,0,0,0,1,0,9,969
"638",2,1,58,0,0,4,1,1,2,971
"639",1,1,57,0,0,0,0,1,4,973
"640",2,0,21,0,0,0,1,0,3,975
"641",2,1,22,0,0,0,1,0,8,977
"642",2,0,30,0,0,0,1,0,2,978
"643",1,0,24,0,0,1,1,1,10,979
"644",1,0,22,0,0,2,1,1,4,983
"645",1,0,29,0,0,3,1,1,4,986
"646",2,0,30,0,0,8,1,1,8,987
"647",2,1,31,0,0,10,1,0,6,988
"648",1,1,45,0,0,1,1,0,6,990
"649",2,0,23,0,0,4,1,0,7,991
"650",1,0,39,0,0,2,1,1,2,993
"651",2,0,31,0,0,0,1,1,8,995
"652",2,0,22,0,0,1,1,1,4,996
"653",2,1,27,0,0,9,1,1,2,997
"654",2,0,27,0,0,13,1,1,7,998
"655",1,0,38,0,0,1,1,1,1,999
"656",2,0,31,0,0,23,1,1,10,1000
"657",2,0,47,0,0,20,1,0,9,1001
"658",2,0,22,0,1,3,1,0,7,1002
"659",2,0,35,0,0,1,0,1,9,1003
"660",3,0,23,0,0,2,0,1,6,1004
"661",2,0,65,0,0,2,0,1,2,1005
"662",2,0,35,0,0,0,0,0,4,1006
"663",2,1,33,0,0,0,1,0,3,1007
"664",1,0,53,0,0,1,0,0,1,1008
"665",3,0,52,0,0,0,1,0,1,1009
"666",2,0,21,0,0,0,1,0,5,1014
"667",2,0,37,0,0,11,1,0,4,1015
"668",6,0,30,0,0,4,0,1,9,1016
"669",1,0,33,0,0,5,1,0,5,1017
"670",2,0,31,0,0,2,0,0,7,1018
"671",6,0,54,0,0,0,1,0,1,1020
"672",2,1,31,0,0,0,0,0,1,1022
"673",1,1,59,0,0,2,1,0,3,1023
"674",2,0,27,0,0,0,0,0,2,1024
"675",2,0,36,0,0,0,0,1,7,1025
"676",2,0,46,0,0,17,1,1,9,1026
"677",2,0,22,0,0,3,1,0,9,1027
"678",1,1,28,0,0,0,0,0,2,1030
"679",1,1,34,0,0,15,1,1,9,1031
"680",3,0,29,0,0,7,1,1,9,1032
"681",2,0,23,0,0,2,0,1,10,1034
"682",2,0,27,0,0,3,1,0,4,1036
"683",4,0,21,0,0,0,1,1,6,1037
"684",1,0,48,0,0,3,1,1,1,1038
"685",2,0,30,0,0,15,1,1,9,1039
"686",2,1,32,0,0,2,1,0,2,1041
"687",2,0,31,0,0,5,1,0,7,1043
"688",2,0,36,0,1,4,0,0,5,1044
"689",2,0,36,0,0,1,0,0,5,1046
"690",2,0,44,0,0,14,1,1,8,1048
"691",1,0,53,0,0,2,1,0,1,1049
"692",2,0,33,0,0,3,0,1,2,1051
"693",2,0,21,1,0,2,1,0,10,1054
"694",2,0,33,0,0,4,1,1,8,1055
"695",1,0,47,0,0,2,1,1,5,1056
"696",2,0,57,0,0,20,1,1,7,1057
"697",2,0,28,0,0,2,0,0,4,1058
"698",2,0,24,0,0,1,0,0,6,1059
"699",2,0,44,0,0,1,1,0,1,1060
"700",2,0,46,0,0,0,1,0,1,1061
"701",2,0,37,0,0,6,1,0,3,1062
"702",2,0,26,0,0,10,0,1,6,1063
"703",2,0,27,0,1,10,1,1,8,1065
"704",1,0,40,0,0,1,1,0,2,1066
"705",1,1,60,0,0,9,1,1,3,1068
"706",1,0,53,0,0,1,1,0,1,1069
"707",2,0,26,0,1,8,1,0,6,1070
"708",2,0,28,0,0,0,1,0,1,1072
"709",3,0,23,0,0,0,0,0,4,1073
"710",1,1,46,0,0,2,1,0,8,1076
"711",2,0,23,0,0,0,1,1,5,1077
"712",2,0,37,0,0,5,1,1,1,1079
"713",2,0,44,0,0,1,0,0,1,1081
"714",2,0,50,0,0,18,1,1,8,1082
"715",2,0,45,0,0,0,0,0,1,1084
"716",2,0,22,0,0,1,1,0,5,1086
"717",1,0,26,0,0,1,1,1,2,1087
"718",1,0,62,0,0,0,1,0,1,1088
"719",1,0,34,0,0,0,0,1,1,1089
"720",3,0,24,0,0,1,1,0,10,1092
"721",1,0,21,0,0,0,0,0,2,1093
"722",1,0,25,0,0,0,1,1,2,1094
"723",1,0,68,0,0,0,0,0,1,1096
"724",1,0,41,0,0,2,0,0,2,1097
"725",1,0,21,0,0,1,1,0,3,1099
"726",3,1,37,0,0,1,1,0,3,1101
"727",2,0,22,0,0,0,1,0,8,1103
"728",1,0,38,0,0,11,1,1,4,1105
"729",1,0,42,0,0,1,1,0,1,1106
"730",1,0,22,0,1,1,1,1,4,1107
"731",2,0,45,0,0,0,1,1,4,1109
"732",2,1,36,0,0,4,1,1,10,1110
"733",2,0,48,0,0,2,1,0,6,1111
"734",1,1,45,0,0,1,1,0,1,1118
"735",2,0,23,0,0,6,1,1,9,1119
"736",2,0,24,0,0,0,1,0,8,1120
"737",2,0,29,0,0,0,1,0,2,1121
"738",2,0,24,0,0,0,1,0,3,1122
"739",2,0,50,0,0,11,1,0,9,1123
"740",2,0,34,0,1,10,1,1,7,1125
"741",2,0,23,0,0,0,1,0,2,1127
"742",1,1,22,0,0,0,0,0,5,1128
"743",6,0,36,0,0,0,1,0,1,1129
"744",1,0,30,0,0,22,1,1,5,1130
"745",2,0,21,0,0,0,1,1,10,1131
"746",1,1,53,0,0,0,1,0,1,1132
"747",1,0,24,0,0,1,1,0,3,1135
"748",2,0,25,0,1,7,0,1,5,1136
"749",2,1,25,0,0,1,0,0,9,1138
"750",2,0,71,0,0,8,1,0,1,1140
"751",2,0,39,0,4,10,0,0,9,1141
"752",2,1,37,0,0,0,1,0,5,1142
"753",2,0,20,0,0,0,1,1,5,1143
"754",2,1,29,0,0,3,1,0,5,1144
"755",2,0,22,0,0,2,1,1,5,1145
"756",2,0,26,0,0,4,1,1,7,1146
"757",3,0,35,0,0,5,1,0,7,1149
"758",2,1,47,0,0,19,1,1,10,1150
"759",6,0,21,0,0,1,1,1,4,1151
"760",6,1,23,0,0,0,0,0,10,1152
"761",1,1,20,0,0,1,1,1,8,1153
"762",2,1,23,0,0,0,1,0,2,1156
"763",5,0,27,0,0,3,0,0,7,1157
"764",1,0,55,0,0,18,1,1,2,1158
"765",2,1,53,0,0,0,1,0,1,1159
"766",2,1,23,0,0,0,1,0,7,1160
"767",2,0,26,0,0,5,1,1,7,1162
"768",2,0,25,0,0,6,1,0,6,1163
"769",6,0,23,0,0,2,0,0,4,1165
"770",2,0,27,0,0,4,1,1,9,1166
"771",2,0,26,0,0,2,0,0,3,1167
"772",2,0,29,0,0,1,0,0,4,1169
"773",6,0,27,0,0,1,1,1,2,1170
"774",3,0,28,0,0,0,1,0,2,1171
"775",2,0,31,0,0,0,0,0,2,1172
"776",2,0,41,0,0,8,1,1,6,1173
"777",1,0,25,0,0,0,0,0,2,1176
"778",1,0,47,0,0,0,0,0,1,1177
"779",2,0,37,0,0,4,1,0,2,1179
"780",2,1,35,0,0,4,1,0,5,1181
"781",1,0,24,0,0,1,0,1,4,1186
"782",1,0,21,0,2,2,1,1,9,1187
"783",1,0,22,0,0,0,1,1,4,1191
"784",2,0,57,0,0,11,1,0,6,1192
"785",1,0,48,0,0,0,1,0,7,1193
"786",6,0,36,0,0,0,1,0,1,1194
"787",2,1,37,0,0,3,1,0,7,1195
"788",1,0,31,0,0,0,0,0,1,1196
"789",2,0,22,0,1,1,1,1,9,1197
"790",1,0,31,0,0,2,0,0,3,1198
"791",2,0,24,0,0,0,1,1,5,1200
"792",2,0,32,0,0,22,1,1,9,1202
"793",6,1,23,0,0,0,0,0,4,1204
"794",2,0,63,0,0,0,0,0,1,1205
"795",6,0,30,0,0,0,1,0,1,1206
"796",1,0,26,0,0,2,1,1,5,1207
"797",1,0,48,0,0,2,0,0,3,1208
"798",1,0,20,0,0,0,1,0,4,1209
"799",2,1,24,0,0,1,0,1,5,1212
"800",2,1,36,0,0,1,0,0,2,1213
"801",3,0,83,0,0,0,0,0,1,1215
"802",1,0,28,0,0,2,1,0,6,1216
"803",2,0,36,0,0,3,1,1,2,1217
"804",2,1,33,0,0,0,0,0,2,1219
"805",2,0,39,0,0,0,1,0,3,1220
"806",6,0,29,0,0,3,0,0,7,1221
"807",2,0,30,0,0,17,1,1,10,1222
"808",1,1,19,1,1,1,0,1,6,1223
"809",2,0,24,0,0,1,1,1,1,1225
"810",3,0,36,0,0,11,1,0,7,1227
"811",1,1,29,0,0,1,1,0,5,1228
"812",2,0,35,0,0,7,1,0,6,1229
"813",2,0,24,0,0,0,1,0,3,1230
"814",1,0,26,0,0,0,0,0,2,1231
"815",1,0,26,0,0,8,1,0,4,1233
"816",2,0,52,0,0,7,0,0,6,1234
"817",2,0,28,0,0,14,1,1,7,1235
"818",2,0,32,0,0,0,0,0,5,1237
"819",1,1,32,0,0,1,0,1,3,1238
"820",2,0,33,0,0,5,0,1,8,1239
"821",2,0,29,0,1,16,1,0,10,1240
"822",1,0,34,0,0,1,0,1,3,1241
"823",6,1,37,0,0,0,0,1,1,1242
"824",1,0,43,0,0,0,0,0,1,1243
"825",1,0,47,0,0,2,1,0,4,1244
"826",2,0,25,0,0,3,0,1,6,1246
"827",2,1,23,0,0,1,1,0,3,1247
"828",1,0,39,0,0,2,0,0,2,1248
"829",2,0,35,0,0,13,1,1,8,1250
"830",6,0,33,0,0,0,1,0,1,1252
"831",6,0,21,0,0,0,1,1,3,1253
"832",2,0,43,1,0,20,1,0,8,1254
"833",2,0,25,0,1,3,1,1,8,1255
"834",2,0,48,1,0,25,1,1,10,1256
"835",2,0,22,0,0,1,0,1,7,1257
"836",2,0,52,1,0,9,0,1,8,1258
"837",1,0,26,0,0,5,1,1,4,1259
"838",2,0,67,0,0,4,0,1,7,1260
"839",2,0,34,0,0,4,0,0,2,1261
"840",1,0,56,0,0,4,0,0,1,1262
"841",2,0,28,0,0,1,1,1,4,1268
"842",2,0,29,0,0,2,0,0,4,1269
"843",2,1,24,0,0,0,0,1,5,1271
"844",2,0,37,0,0,6,1,1,5,1272
"845",6,0,43,0,0,3,1,0,2,1274
"846",1,0,51,0,0,0,1,0,1,1275
"847",2,0,20,0,0,1,0,1,7,1276
"848",1,0,26,0,0,4,0,1,7,1280
"849",1,1,39,0,0,1,0,1,2,1281
"850",2,0,21,0,0,1,1,0,8,1282
"851",2,0,21,0,1,1,1,1,9,1283
"852",1,0,24,0,2,3,1,1,4,1286
"853",2,0,26,0,1,4,0,1,8,1290
"854",1,0,48,0,0,1,1,0,2,1292
"855",2,0,24,0,1,5,1,1,5,1293
"856",1,0,26,0,0,0,1,0,4,1295
"857",1,0,46,0,0,0,1,0,1,1296
"858",3,1,30,0,0,1,0,0,2,1297
"859",2,0,24,0,1,7,0,0,9,1298
"860",1,1,21,0,0,0,0,0,5,1300
"861",2,0,24,0,0,1,1,1,3,1303
"862",2,0,30,0,0,1,1,0,7,1304
"863",2,0,36,0,0,9,0,0,8,1305
"864",2,0,30,0,0,5,1,1,4,1306
"865",1,1,22,0,0,1,1,0,6,1310
"866",2,0,25,0,0,0,1,1,9,1313
"867",2,0,31,0,3,25,0,1,8,1314
"868",2,0,24,0,0,0,1,0,4,1315
"869",2,0,39,0,0,13,1,1,8,1318
"870",6,0,46,0,0,0,1,0,1,1320
"871",2,0,48,0,0,5,0,1,1,1321
"872",2,1,30,0,0,4,1,0,3,1323
"873",1,0,40,0,0,0,1,0,2,1324
"874",2,1,52,0,0,0,1,0,1,1325
"875",2,0,23,1,0,3,1,0,9,1326
"876",2,1,26,0,0,1,0,0,2,1328
"877",1,0,22,0,1,1,1,1,8,1329
"878",1,0,42,0,0,3,1,0,4,1330
"879",2,0,23,0,3,6,1,1,10,1331
"880",6,0,33,0,0,4,1,1,3,1332
"881",2,0,28,0,0,1,1,0,3,1334
"882",1,1,37,0,0,4,0,0,4,1335
"883",1,0,50,0,0,1,1,0,1,1336
"884",5,0,38,0,0,25,0,1,10,1341
"885",2,0,32,0,0,1,1,0,7,1342
"886",3,0,24,0,0,3,1,1,6,1343
"887",2,0,51,0,0,3,1,0,2,1344
"888",1,0,19,0,0,1,0,1,4,1345
"889",2,0,32,0,0,4,1,0,5,1346
"890",1,1,31,0,0,1,1,1,3,1347
"891",2,1,29,0,0,1,1,0,5,1348
"892",3,0,43,0,0,0,0,0,1,1349
"893",2,0,26,0,0,9,1,1,7,1351
"894",1,0,27,0,0,0,1,1,10,1352
"895",1,0,52,0,0,1,1,1,1,1353
"896",3,0,27,0,0,1,0,0,1,1354
"897",3,1,57,0,0,1,0,0,2,1356
"898",2,0,28,0,0,3,0,1,6,1358
"899",2,0,32,0,0,3,1,1,1,1360
"900",2,0,27,0,0,5,0,1,3,1361
"901",3,0,45,0,0,0,0,1,1,1363
"902",1,1,42,0,0,0,0,0,1,1366
"903",2,0,33,0,0,0,1,1,2,1367
"904",1,0,26,0,0,4,0,0,4,1368
"905",1,1,28,0,0,3,0,0,4,1369
"906",1,1,53,0,0,0,0,0,1,1370
"907",1,0,24,0,0,0,1,0,2,1372
"908",3,0,28,0,0,1,1,0,2,1375
"909",3,0,28,0,0,1,1,0,5,1376
"910",2,0,39,0,0,6,0,1,7,1377
"911",2,0,22,0,0,1,1,1,7,1379
"912",2,0,46,0,0,2,1,1,2,1380
"913",2,0,25,0,0,0,0,0,2,1382
"914",1,0,52,0,0,1,1,0,5,1384
"915",2,0,28,0,0,4,0,1,2,1385
"916",1,1,57,0,0,1,1,1,1,1388
"917",2,0,49,0,0,3,1,1,1,1393
"918",2,0,21,0,0,2,1,1,9,1395
"919",2,0,32,0,0,19,1,1,10,1396
"920",2,0,63,0,0,3,0,0,9,1397
"921",1,0,29,0,0,2,1,0,3,1399
"922",2,0,46,0,0,0,0,0,1,1402
"923",2,0,23,0,0,5,1,1,10,1403
"924",2,0,28,0,0,10,0,1,7,1408
"925",2,0,27,0,0,1,1,0,2,1410
"926",3,1,69,0,0,0,0,0,1,1411
"927",3,0,47,0,0,0,0,0,1,1412
"928",3,0,45,0,0,1,1,0,3,1418
"929",1,1,33,0,0,1,0,0,1,1419
"930",3,1,27,0,0,0,0,1,2,1422
"931",1,0,47,0,0,4,1,1,5,1424
"932",2,0,32,0,0,14,1,1,9,1427
"933",2,0,24,0,0,2,1,0,7,1428
"934",2,0,26,0,0,5,1,1,10,1429
"935",3,0,47,0,0,0,0,0,4,1430
"936",1,0,25,0,0,1,1,0,5,1431
"937",2,0,21,0,0,1,1,0,8,1433
"938",2,0,25,0,0,2,0,1,2,1435
"939",2,0,22,1,1,6,1,1,7,1436
"940",1,1,26,0,0,0,1,0,6,1438
"941",1,0,20,0,0,0,1,0,4,1439
"942",2,0,30,0,0,1,0,1,5,1441
"943",2,0,45,0,0,0,1,1,5,1443
"944",2,0,33,0,0,7,1,1,7,1445
"945",1,0,35,0,0,2,1,0,1,1446
"946",1,0,41,0,0,5,1,0,1,1447
"947",1,0,23,0,0,0,0,0,3,1448
"948",1,1,21,0,1,0,0,1,5,1452
"949",2,0,54,0,0,0,1,0,1,1455
"950",2,0,27,0,0,10,1,1,6,1456
"951",1,0,22,0,0,0,0,0,3,1458
"952",3,1,21,0,0,0,0,1,7,1460
"953",2,0,23,0,0,2,1,1,6,1461
"954",3,0,30,0,0,1,0,0,1,1462
"955",2,0,36,0,0,5,0,1,8,1463
"956",3,1,24,0,0,2,1,1,6,1464
"957",2,0,29,0,0,10,1,1,7,1467
"958",2,0,54,0,0,4,0,1,5,1470
"959",1,0,22,0,0,2,0,1,5,1471
"960",1,0,38,0,0,2,1,0,1,1472
"961",2,0,26,0,0,0,0,1,4,1473
"962",2,1,20,0,0,0,1,0,4,1474
"963",3,0,56,0,0,0,0,0,1,1475
"964",2,0,52,0,0,6,0,1,1,1479
"965",2,0,29,0,0,0,1,0,1,1481
"966",2,1,23,0,0,6,0,0,7,1482
"967",2,0,35,0,0,1,0,0,1,1483
"968",1,0,32,0,0,8,1,1,9,1484
"969",2,0,21,0,0,1,0,1,7,1485
"970",3,0,25,0,0,0,1,0,3,1486
"971",2,0,32,0,1,5,0,1,2,1488
"972",2,0,30,0,0,4,0,1,4,1490
"973",2,1,30,0,0,3,1,0,4,1491
"974",2,0,23,0,0,2,1,1,7,1496
"975",1,0,32,1,0,8,1,0,4,1497
"976",1,0,52,0,0,1,1,0,1,1498
"977",2,0,29,0,0,6,1,1,10,1499
"978",1,0,42,0,0,0,0,0,1,1501
"979",2,0,21,0,0,0,1,1,8,1505
"980",1,1,36,0,0,4,1,1,9,1506
"981",2,1,22,0,0,0,0,0,3,1508
"982",3,0,45,0,0,2,1,0,1,1509
"983",2,0,29,0,0,0,0,0,2,1511
"984",2,0,54,0,0,2,0,0,2,1512
"985",2,0,30,0,0,6,1,1,5,1513
"986",2,0,51,0,0,17,0,0,4,1515
"987",3,0,45,0,0,20,1,1,3,1516
"988",2,0,27,0,0,3,1,1,3,1517
"989",3,0,24,0,0,1,1,1,2,1518
"990",1,0,24,0,0,2,1,0,6,1520
"991",2,0,23,0,0,2,0,0,7,1522
"992",6,1,42,0,0,2,0,0,3,1523
"993",2,0,36,0,0,5,1,0,4,1526
"994",2,1,38,0,1,8,0,1,7,1529
"995",3,0,69,0,0,0,0,0,1,1530
"996",3,0,21,0,0,1,1,1,5,1531
"997",3,0,59,0,0,1,0,0,1,1532
"998",2,0,39,0,0,1,1,0,6,1533
"999",2,0,29,0,0,2,1,0,6,1534
"1000",3,0,22,0,0,1,0,1,7,1535
"1001",2,0,28,0,0,1,1,0,4,1536
"1002",1,0,44,0,0,6,1,0,3,1538
"1003",2,0,25,0,0,2,1,0,5,1540
"1004",2,0,31,0,0,0,1,0,10,1541
"1005",2,0,35,0,1,17,0,1,7,1542
"1006",2,0,27,0,0,11,0,1,10,1543
"1007",2,0,33,0,0,1,1,0,5,1545
"1008",2,0,28,0,0,6,1,1,9,1548
"1009",2,0,20,1,0,1,1,1,10,1549
"1010",1,0,60,0,0,1,1,0,1,1550
"1011",3,0,53,0,0,0,0,0,1,1551
"1012",3,0,51,0,0,0,1,1,1,1553
"1013",3,0,25,0,0,1,1,0,2,1554
"1014",2,0,27,2,1,5,1,1,7,1556
"1015",2,1,54,0,0,0,1,0,1,1557
"1016",2,1,26,0,0,3,0,0,5,1558
"1017",1,0,24,1,2,3,0,0,4,1559
"1018",3,0,55,0,0,1,1,1,2,1560
"1019",3,0,26,0,0,0,1,0,3,1562
"1020",2,1,75,0,0,5,1,0,1,1563
"1021",2,0,36,0,0,16,1,1,5,1565
"1022",2,0,56,0,0,8,1,0,3,1566
"1023",6,0,34,0,0,0,1,1,2,1568
"1024",2,1,25,0,0,5,0,1,7,1569
"1025",1,0,46,0,0,0,1,0,1,1571
"1026",2,0,27,0,0,1,1,0,2,1572
"1027",2,0,24,0,0,1,0,0,6,1573
"1028",2,0,28,0,0,3,0,1,3,1575
"1029",2,0,42,1,0,13,0,1,8,1576
"1030",2,0,59,0,0,2,0,0,1,1577
"1031",1,0,39,0,0,1,1,0,1,1578
"1032",1,0,46,0,0,5,0,0,4,1581
"1033",6,0,25,0,0,1,1,0,2,1584
"1034",1,0,55,0,0,2,1,0,1,1587
"1035",2,0,35,0,0,1,0,1,10,1588
"1036",2,0,43,0,0,0,0,1,1,1590
"1037",1,1,53,0,0,0,0,0,1,1591
"1038",2,1,21,0,0,0,0,0,5,1594
"1039",2,0,55,0,0,17,1,1,10,1595
"1040",2,0,27,0,0,1,1,1,3,1596
"1041",2,0,40,0,0,0,1,0,1,1597
"1042",1,1,37,0,0,0,0,0,1,1599
"1043",1,0,32,0,0,2,0,1,2,1601
"1044",2,0,32,0,0,2,0,0,2,1602
"1045",2,0,36,0,0,4,0,1,5,1604
"1046",3,0,22,0,0,0,0,0,3,1605
"1047",2,1,31,0,0,0,1,0,8,1606
"1048",2,1,26,0,0,4,1,1,7,1607
"1049",1,1,50,0,0,30,0,1,6,1608
"1050",2,0,47,0,0,4,1,0,3,1611
"1051",2,0,36,0,0,2,1,0,3,1613
"1052",1,1,38,0,0,0,1,0,1,1615
"1053",6,0,35,0,0,0,1,0,1,1618
"1054",1,0,53,0,0,0,1,0,1,1620
"1055",2,0,53,0,0,2,1,0,3,1622
"1056",2,0,57,0,0,19,1,0,7,1623
"1057",2,0,22,0,0,5,1,1,8,1624
"1058",2,0,21,0,0,0,1,1,10,1625
"1059",2,0,26,0,0,0,1,1,3,1626
"1060",2,1,24,0,0,1,1,0,3,1627
"1061",2,0,27,0,0,2,1,0,5,1629
"1062",1,1,49,0,0,4,1,0,5,1630
"1063",1,0,47,0,0,1,1,1,3,1631
"1064",2,0,30,0,0,8,1,1,10,1632
"1065",1,0,44,0,0,3,1,0,1,1634
"1066",2,0,34,0,0,1,1,0,1,1637
"1067",2,0,45,0,0,10,1,1,3,1638
"1068",3,0,38,0,0,0,1,0,4,1639
"1069",1,0,50,0,0,2,0,0,1,1640
"1070",1,0,29,0,0,1,0,0,6,1642
"1071",1,0,26,0,0,0,1,0,4,1643
"1072",3,0,44,0,0,2,0,0,1,1644
"1073",2,1,22,0,0,1,1,1,6,1645
"1074",3,0,47,0,0,0,0,0,1,1646
"1075",1,0,49,0,0,0,1,0,1,1648
"1076",2,0,49,0,0,1,1,1,3,1651
"1077",1,0,59,0,0,2,1,0,1,1652
"1078",1,0,32,0,0,6,0,0,5,1653
"1079",2,0,24,0,0,1,0,1,2,1655
"1080",3,0,40,0,0,0,0,0,2,1656
"1081",2,0,32,0,0,0,1,0,1,1657
"1082",3,1,54,0,0,0,0,0,1,1658
"1083",2,0,27,0,0,9,1,1,10,1660
"1084",3,1,40,0,0,1,0,0,1,1663
"1085",1,0,25,0,0,2,0,0,8,1664
"1086",2,0,34,0,0,1,0,0,6,1665
"1087",1,1,62,0,0,2,1,1,1,1666
"1088",1,0,20,0,0,0,0,1,5,1667
"1089",2,0,37,2,0,18,0,0,9,1668
"1090",1,1,30,0,0,5,1,1,10,1669
"1091",2,0,23,0,0,1,1,1,6,1670
"1092",2,1,20,0,0,0,1,0,8,1672
"1093",1,0,29,0,0,7,0,1,7,1673
"1094",2,0,24,0,0,1,1,0,2,1674
"1095",1,1,54,0,0,1,0,0,3,1676
"1096",2,0,66,0,0,3,1,0,1,1678
"1097",1,0,50,0,0,8,1,0,2,1680
"1098",2,0,50,0,0,7,1,0,2,1681
"1099",1,0,40,0,0,3,1,0,1,1682
"1100",2,1,30,0,0,4,0,1,7,1683
"1101",1,1,24,0,0,2,1,0,7,1684
"1102",3,0,24,0,0,0,1,1,6,1685
"1103",2,1,23,0,0,3,1,1,5,1686
"1104",2,0,24,0,0,4,0,1,8,1688
"1105",1,0,54,0,0,3,0,1,1,1689
"1106",1,0,25,0,0,4,0,0,10,1691
"1107",1,0,46,0,0,1,0,0,1,1692
"1108",3,1,35,0,0,10,1,0,8,1696
"1109",6,0,25,0,0,1,1,0,5,1697
"1110",1,1,22,0,0,0,0,0,3,1698
"1111",1,1,32,0,0,1,1,0,2,1699
"1112",2,0,25,0,0,0,0,1,3,1700
"1113",2,0,22,0,0,3,1,1,8,1701
"1114",2,0,33,0,0,16,1,1,9,1702
"1115",1,1,49,0,0,0,0,1,1,1704
"1116",2,0,30,0,0,10,1,0,5,1705
"1117",2,0,33,0,0,4,0,1,5,1706
"1118",2,0,24,0,0,0,1,0,2,1707
"1119",2,0,33,0,0,12,0,1,9,1709
"1120",1,0,37,0,0,0,0,0,2,1710
"1121",1,1,40,0,0,0,0,0,1,1711
"1122",1,0,27,0,0,1,1,0,10,1714
"1123",2,0,43,0,0,9,1,1,6,1715
"1124",1,0,26,0,0,11,1,0,4,1716
"1125",2,0,35,0,0,5,1,1,6,1717
"1126",2,0,25,0,1,11,1,1,9,1718
"1127",2,0,61,0,0,1,1,1,1,1719
"1128",1,0,53,0,0,1,1,1,6,1724
"1129",3,1,27,0,0,0,1,0,3,1725
"1130",2,1,52,0,0,1,1,0,1,1727
"1131",1,0,26,0,0,7,0,1,9,1728
"1132",2,0,39,0,0,1,0,1,2,1729
"1133",2,0,47,0,0,5,1,0,4,1730
"1134",1,0,50,0,0,1,1,0,1,1731
"1135",1,1,52,0,0,6,0,0,7,1733
"1136",1,1,41,0,0,0,0,0,1,1734
"1137",1,0,37,0,0,0,0,0,1,1735
"1138",2,1,24,0,0,0,1,0,7,1736
"1139",2,1,34,0,0,14,1,0,9,1737
"1140",2,0,24,0,0,5,1,1,6,1741
"1141",6,0,20,0,0,0,0,1,4,1742
"1142",1,0,25,0,0,1,0,1,3,1746
"1143",1,0,31,0,0,3,0,0,5,1747
"1144",1,1,62,0,0,0,0,0,1,1749
"1145",1,0,23,0,0,0,1,1,3,1750
"1146",1,1,60,0,0,0,1,0,7,1752
"1147",1,0,35,0,0,0,0,0,1,1754
"1148",2,1,24,0,0,0,1,0,7,1755
"1149",1,1,56,0,0,1,1,1,2,1756
"1150",1,0,30,0,0,0,0,0,1,1757
"1151",1,0,41,0,0,17,0,1,9,1759
"1152",1,0,35,0,0,4,1,1,5,1760
"1153",1,1,28,0,0,0,0,0,4,1764
"1154",2,0,23,0,1,1,0,0,10,1765
"1155",2,0,56,0,0,0,1,0,1,1768
"1156",2,0,23,0,0,2,1,1,2,1770
"1157",3,0,20,0,0,0,1,1,3,1771
"1158",3,0,37,0,1,4,1,0,2,1772
"1159",1,0,23,0,1,1,0,0,2,1774
"1160",2,0,21,0,0,0,1,1,9,1776
"1161",2,1,21,1,2,3,1,0,7,1777
"1162",2,1,35,0,0,2,1,0,5,1780
"1163",1,0,33,0,0,3,0,0,3,1781
"1164",3,0,21,0,0,0,1,0,4,1783
"1165",2,0,41,2,1,9,0,0,9,1786
"1166",2,0,24,0,0,0,1,0,5,1787
"1167",3,0,20,0,0,2,1,1,10,1788
"1168",2,0,28,0,0,9,1,1,8,1791
"1169",5,0,25,0,0,7,1,0,9,1792
"1170",2,0,49,0,0,3,1,0,2,1794
"1171",3,1,22,0,0,0,1,0,6,1795
"1172",2,0,21,0,0,0,1,1,3,1796
"1173",2,1,27,0,0,3,1,1,9,1797
"1174",2,0,32,0,0,4,1,1,7,1798
"1175",2,0,50,0,0,4,0,0,5,1800
"1176",2,1,23,0,0,0,0,0,3,1801
"1177",1,0,34,0,0,0,0,0,4,1803
"1178",2,0,35,0,0,1,0,0,4,1804
"1179",2,0,25,0,0,4,1,1,5,1805
